file,cpn,revision,cpn_model,cpn_custom_prefix,cpn_size,cpn_finish_code,cpn_finish_name,cpn_cct_code,cpn_cct_K,cpn_is_custom,cpn_is_frx,cpn_options,cpn_option_meanings,frame_finish,total_wattage_W,voltage_V,current_A,led_type,led_length_in,led_wattage_W,l70_lifespan_hrs,cct_K,lumens_total,lumens_per_ft,cri,weight_lbs,has_defogger,defogger_voltage,defogger_wattage,has_clock,clock_watts,has_keen,has_277v,has_dimmer_kd,powerbox,mirror_assembly,powerbox_assembly,cpn_in_pdf,cpn_from_filename
RAD4-36.00X48.00-BR02-30K-SALES-AID-A.1.PDF,RAD4-36.00X48.00-BR02-30K,A.1,RAD4,,36.00X48.00,BR02,BRUSHED BRASS,30K,3000K,False,False,,,BRUSHED BRASS,,120 OR 277,0.37 OR 0.16,REPLACEABLE FLEX STRIP,166,51,"140,000","3,000","4,159",302,90+,50,False,,,False,,False,True,False,81330-96W,,,RAD4-36.00X48.00-BR02-30K,RAD4-36.00X48.00-BR02-30K
RAD4-36.00X48.00-BR02-D2-30K-SALES-AID-A.1.PDF,RAD4-36.00X48.00-BR02-D2-30K,A.1,RAD4,,36.00X48.00,BR02,BRUSHED BRASS,30K,3000K,False,False,D2,Defogger D2,BRUSHED BRASS,,120 - 277,0.41 - 0.18,REPLACEABLE FLEX STRIP,166,51,"140,000","3,000","4,159",302,90+,50,False,,,False,,False,True,False,81330-D2-96W,,,RAD4-36.00X48.00-BR02-D2-30K,RAD4-36.00X48.00-BR02-D2-30K
RAD4-36.00X48.00-CH04-30K-SALES-AID-A.1.PDF,RAD4-36.00X48.00-CH04-30K,A.1,RAD4,,36.00X48.00,CH04,CHROME,30K,3000K,False,False,,,ETCHED CHROME,,120 OR 277,0.38 OR 0.16,REPLACEABLE FLEX STRIP,166,51,"140,000","3,000","4,159",302,90+,50,False,,,False,,False,True,False,81330-96W,,,RAD4-36.00X48.00-CH04-30K,RAD4-36.00X48.00-CH04-30K
RAD4-36.00X48.00-CH04-D2-30K-SALES-AID-A.1.PDF,RAD4-36.00X48.00-CH04-D2-30K,A.1,RAD4,,36.00X48.00,CH04,CHROME,30K,3000K,False,False,D2,Defogger D2,ETCHED CHROME,,120 - 277,0.41 - 0.18,REPLACEABLE FLEX STRIP,166,51,"140,000","3,000","4,159",302,90+,50,False,,,False,,False,True,False,81330-D2-96W,,,RAD4-36.00X48.00-CH04-D2-30K,RAD4-36.00X48.00-CH04-D2-30K
RAD4-36.00X50.00-BK05-KG-30K-SALES-AID-A.1.pdf,RAD4-36.00X50.00-BK05-KG-30K,A.1,RAD4,,36.00X50.00,BK05,MATTE BLACK,30K,3000K,False,False,KG,Keen 1-Touch (KG),MATTE BLACK,,120 OR 277,0.38 OR 0.17,REPLACEABLE FLEX STRIP,170,53,"140,000","3,000",4276,302,90+,51,False,,,False,,True,True,False,81330-K-96W,,,RAD4-36.00X50.00-BK05-KG-30K,RAD4-36.00X50.00-BK05-KG-30K
RAD4-36.00X51.00-BR02-D2-30K-SALES-AID-A.1.PDF,RAD4-36.00X51.00-BR02-D2-30K,A.1,RAD4,,36.00X51.00,BR02,BRUSHED BRASS,30K,3000K,False,False,D2,Defogger D2,BRUSHED BRASS,,120 - 277,0.43 - 0.18,REPLACEABLE FLEX STRIP,172,53,"140,000","3,000","4,308",302,90+,52,False,,,False,,False,True,False,81330-D2-96W,RAD4-36.00X51.00-BR02-30K-M,,RAD4-36.00X51.00-BR02-D2-30K,RAD4-36.00X51.00-BR02-D2-30K
RAD4-36.00X51.25-BK05-D2-30K-SALES-AID-A.1.PDF,RAD4-36.00X51.25-BK05-D2-30K,A.1,RAD4,,36.00X51.25,BK05,MATTE BLACK,30K,3000K,False,False,D2,Defogger D2,MATTE BLACK,,120 - 277,0.43 - 0.18,REPLACEABLE FLEX STRIP,172,53,"140,000","3,000",4308,302,90+,52,False,,,False,,False,True,False,81330-D2-96W,RAD4-36.00X51.25-BK05-30K-M,81330-D2-96W,RAD4-36.00X51.25-BK05-D2-30K,RAD4-36.00X51.25-BK05-D2-30K
RAD4-36.00X53.00-CH04-30K-SALES-AID-A.1.pdf,RAD4-36.00X53.00-CH04-30K,A.1,RAD4,,36.00X53.00,CH04,CHROME,30K,3000K,False,False,,,ETCHED CHROME,,120,0.45,REPLACEABLE FLEX STRIP,176,53,"140,000","3,000",4426,302,90+,53,False,,,False,,False,False,False,,,,RAD4-36.00X53.00-CH04-30K,RAD4-36.00X53.00-CH04-30K
RAD4-36.00X54.00-BK05-30K-SALES-AID-A.1.PDF,RAD4-36.00X54.00-BK05-30K,A.1,RAD4,,36.00X54.00,BK05,MATTE BLACK,30K,3000K,False,False,,,MATTE BLACK,,120 OR 277,0.40 OR 0.17,REPLACEABLE FLEX STRIP,178,54,"140,000","3,000",4456,302,90+,55,False,,,False,,False,True,False,81330-96W,RAD4-36.00X54.00-BK05-30K-M,81330-96W,RAD4-36.00X54.00-BK05-30K,RAD4-36.00X54.00-BK05-30K
RAD4-36.00X54.00-CH04-30K-SALES-AID-A.1.PDF,RAD4-36.00X54.00-CH04-30K,A.1,RAD4,,36.00X54.00,CH04,CHROME,30K,3000K,False,False,,,ETCHED CHROME,,120 OR 277,0.40 OR 0.17,REPLACEABLE FLEX STRIP,178,54,"140,000","3,000",4456,302,90+,55,False,,,False,,False,True,False,81330-96W,RAD4-36.00X54.00-CH04-30K-M,81330-96W,RAD4-36.00X54.00-CH04-30K,RAD4-36.00X54.00-CH04-30K
RAD4-36.00X56.00-CH04-DF-30K-SALES-AID-A.1.PDF,RAD4-36.00X56.00-CH04-DF-30K,A.1,RAD4,,36.00X56.00,CH04,CHROME,30K,3000K,False,False,DF,Defogger (DF),ETCHED CHROME,,120,0.82,REPLACEABLE FLEX STRIP,182,56,"140,000","3,000",4555,302,90+,57,True,120,50,False,,False,False,False,81330-DF-96W,,,RAD4-36.00X56.00-CH04-DF-30K,RAD4-36.00X56.00-CH04-DF-30K
RAD4-36.00X60.00-BK05-30K-SALES-AID-A.1.pdf,RAD4-36.00X60.00-BK05-30K,A.1,RAD4,,36.00X60.00,BK05,MATTE BLACK,30K,3000K,False,False,,,MATTE BLACK,,120 OR 277,0.52 OR 0.22,REPLACEABLE FLEX STRIP,189,62,"140,000","3,000",5099,302,90+,60,False,,,False,,False,True,False,,,,RAD4-36.00X60.00-BK05-30K,RAD4-36.00X60.00-BK05-30K
RAD4-36.00X60.00-BR02-D2-30K-SALES-AID-A.1.PDF,RAD4-36.00X60.00-BR02-D2-30K,A.1,RAD4,,36.00X60.00,BR02,BRUSHED BRASS,30K,3000K,False,False,D2,Defogger D2,BRUSHED BRASS,,120 - 277,0.48 - 0.21,REPLACEABLE FLEX STRIP,189,58,"140,000","3,000",4753,302,90+,60,False,,,False,,False,True,False,,,,RAD4-36.00X60.00-BR02-D2-30K,RAD4-36.00X60.00-BR02-D2-30K
RAD4-36.00X60.00-CH04-D2-30K-SALES-AID-A.1.pdf,RAD4-36.00X60.00-CH04-D2-30K,A.1,RAD4,,36.00X60.00,CH04,CHROME,30K,3000K,False,False,D2,Defogger D2,ETCHED CHROME,,120,0.53,REPLACEABLE FLEX STRIP,189,58,"140,000","3,000",4753,302,90+,60,False,,,False,,False,False,False,,,,RAD4-36.00X60.00-CH04-D2-30K,RAD4-36.00X60.00-CH04-D2-30K
RAD4-36.00X64.00-BR02-D2-30K-SALES-AID-A.1.PDF,RAD4-36.00X64.00-BR02-D2-30K,A.1,RAD4,,36.00X64.00,BR02,BRUSHED BRASS,30K,3000K,False,False,D2,Defogger D2,BRUSHED BRASS,,120 - 277,0.50 - 0.22,REPLACEABLE FLEX STRIP,197,60,"140,000","3,000",4955,302,90+,64,False,,,False,,False,True,False,,,,RAD4-36.00X64.00-BR02-D2-30K,RAD4-36.00X64.00-BR02-D2-30K
RAD4-36.00X66.00-BK05-30K-SALES-AID-A.1.pdf,RAD4-36.00X66.00-BK05-30K,A.1,RAD4,,36.00X66.00,BK05,MATTE BLACK,30K,3000K,False,False,,,MATTE BLACK,,120 OR 277,0.52 OR 0.22,REPLACEABLE FLEX STRIP,201,62,"140,000","3,000",5055,302,90+,65,False,,,False,,False,True,False,,,,RAD4-36.00X66.00-BK05-30K,RAD4-36.00X66.00-BK05-30K
RAD4-36.00X67.25-BK05-D2-30K-SALES-AID-A.1.PDF,RAD4-36.00X67.25-BK05-D2-30K,A.1,RAD4,,36.00X67.25,BK05,MATTE BLACK,30K,3000K,False,False,D2,Defogger D2,MATTE BLACK,,120 - 277,0.48 - 0.21,REPLACEABLE FLEX STRIP,205,63,"140,000","3,000",5156,302,90+,67,False,,,False,,False,True,False,81330-D2-96W,,,RAD4-36.00X67.25-BK05-D2-30K,RAD4-36.00X67.25-BK05-D2-30K
RAD4-36.00X72.00-BK05-D2-30K-SALES-AID-A.1.PDF,RAD4-36.00X72.00-BK05-D2-30K,A.1,RAD4,,36.00X72.00,BK05,MATTE BLACK,30K,3000K,False,False,D2,Defogger D2,MATTE BLACK,,120 - 277,0.50 - 0.22,REPLACEABLE FLEX STRIP,213,65,"140,000","3,000",5357,302,90+,72,False,,,False,,False,True,False,81330-D2-96W,,,RAD4-36.00X72.00-BK05-D2-30K,RAD4-36.00X72.00-BK05-D2-30K
RAD4-36.00X72.00-CH04-30K-SALES-AID-A.1.PDF,RAD4-36.00X72.00-CH04-30K,A.1,RAD4,,36.00X72.00,CH04,CHROME,30K,3000K,False,False,,,ETCHED CHROME,,120 OR 277,0.46 OR 0.20,REPLACEABLE FLEX STRIP,213,65,"140,000","3,000",5357,302,90+,72,False,,,False,,False,True,False,81330-96W,,,RAD4-36.00X72.00-CH04-30K,RAD4-36.00X72.00-CH04-30K
RAD4-36.00X72.00-NK04-30K-SALES-AID-A.1.PDF,RAD4-36.00X72.00-NK04-30K,A.1,RAD4,,36.00X72.00,NK04,BRUSHED NICKEL,30K,3000K,False,False,,,ETCHED NICKEL,,120 OR 277,0.46 OR 0.20,REPLACEABLE FLEX STRIP,213,65,"140,000","3,000",5357,302,90+,72,False,,,False,,False,True,False,81330-96W,,,RAD4-36.00X72.00-NK04-30K,RAD4-36.00X72.00-NK04-30K
RAD4-36.75X25.00-BZ24-30K-SALES-AID-A.1.PDF,RAD4-36.75X25.00-BZ24-30K,A.1,RAD4,,36.75X25.00,BZ24,BRONZE (BZ24),30K,3000K,False,False,,,ETCHED GOLDEN,,120 OR 277,0.28 OR 0.12,REPLACEABLE FLEX STRIP,120,37,"140,000","3,000","3,020",302,90+,30,False,,,False,,False,True,False,81330-96W,,,RAD4-36.75X25.00-BZ24-30K,RAD4-36.75X25.00-BZ24-30K
RAD4-37.50X37.50-BK05-KG-30K-SALES-AID-A.1.PDF,RAD4-37.50X37.50-BK05-KG-30K,A.1,RAD4,,37.50X37.50,BK05,MATTE BLACK,30K,3000K,False,False,KG,Keen 1-Touch (KG),MATTE BLACK,,120 OR 277,0.35 OR 0.15,REPLACEABLE FLEX STRIP,148,46,"140,000","3,000","3,722",302,90+,44,False,,,False,,True,True,False,81330-K-96W,,,RAD4-37.50X37.50-BK05-KG-30K,RAD4-37.50X37.50-BK05-KG-30K
RAD4-38.00X60.00-BK05-D2-30K-SALES-AID-A.1.PDF,RAD4-38.00X60.00-BK05-D2-30K,A.1,RAD4,,38.00X60.00,BK05,MATTE BLACK,30K,3000K,False,False,D2,Defogger D2,MATTE BLACK,,120 - 277,0.46 - 0.20,REPLACEABLE FLEX STRIP,193,59,"140,000","3,000",4854,302,90+,65,False,,,False,,False,True,False,81330-D2-96W,,,RAD4-38.00X60.00-BK05-D2-30K,RAD4-38.00X60.00-BK05-D2-30K
RAD4-39.00X43.00-BK05-D2-30K-SALES-AID-A.1.pdf,RAD4-39.00X43.00-BK05-D2-30K,A.1,RAD4,,39.00X43.00,BK05,MATTE BLACK,30K,3000K,False,False,D2,Defogger D2,MATTE BLACK,,120 - 277,0.41 - 0.18,REPLACEABLE FLEX STRIP,164,50,"140,000","3,000","4,110",302,90+,51,False,,,False,,False,True,False,81330-D2-96W,RAD4-39.00X43.00-BK05-30K-M,81330-D2-96W,RAD4-39.00X43.00-BK05-D2-30K,RAD4-39.00X43.00-BK05-D2-30K
RAD4-40.00X40.00-BK05-30K-SALES-AID-A.1.PDF,RAD4-40.00X40.00-BK05-30K,A.1,RAD4,,40.00X40.00,BK05,MATTE BLACK,30K,3000K,False,False,,,MATTE BLACK,,120 OR 277,0.37 OR 0.16,REPLACEABLE FLEX STRIP,158,49,"140,000","3,000","3,974",302,90+,49,False,,,False,,False,True,False,81330-96W,,,RAD4-40.00X40.00-BK05-30K,RAD4-40.00X40.00-BK05-30K
RAD4-40.00X40.00-BK05-KD-27K-SALES-AID-A.PDF,RAD4-40.00X40.00-BK05-KD-30K,,RAD4,,40.00X40.00,BK05,MATTE BLACK,30K,3000K,False,False,KD,Keen Dimmer,ETCHED NICKEL,,120 OR 277,0.95 OR 0.41,REPLACEABLE FLEX STRIP,158,48,"140,000","2,700",3974,302,90+,49,False,,,False,,True,True,True,81330-K-96W,,,RAD4-40.00X40.00-BK05-KD-30K,RAD4-40.00X40.00-BK05-KD-27K
RAD4-40.00X46.00-CH04-DF-KG-30K-SALES-AID-A.1.PDF,RAD4-40.00X46.00-CH04-DF-KG-30K,A.1,RAD4,,40.00X46.00,CH04,CHROME,30K,3000K,False,False,DF;KG,Defogger (DF);Keen 1-Touch (KG),ETCHED CHROME,,120,0.60,REPLACEABLE FLEX STRIP,170,52,"140,000","3,000","4,258",302,90+,54,True,,,False,,True,False,False,81330-DF-K-96W,,,RAD4-40.00X46.00-CH04-DF-KG-30K,RAD4-40.00X46.00-CH04-DF-KG-30K
RAD4-41.75X58.75-CH04-D2-30K-SALES-AID-A.1.PDF,RAD4-41.75X58.75-CH04-D2-30K,A.1,RAD4,,41.75X58.75,CH04,CHROME,30K,3000K,False,False,D2,Defogger D2,ETCHED CHROME,,120 - 277,0.47 - 0.20,REPLACEABLE FLEX STRIP,199,61,"140,000","3,000",5005,302,90+,69,False,,,False,,False,True,False,81330-D2-96W,,,RAD4-41.75X58.75-CH04-D2-30K,RAD4-41.75X58.75-CH04-D2-30K
RAD4-41.75X59.75-CH04-D2-30K-SALES-AID-A.1.PDF,RAD4-41.75X59.75-CH04-D2-30K,A.1,RAD4,,41.75X59.75,CH04,CHROME,30K,3000K,False,False,D2,Defogger D2,ETCHED CHROME,,120 - 277,0.48 - 0.21,REPLACEABLE FLEX STRIP,201,62,"140,000","3,000",5055,302,90+,70,False,,,False,,False,True,False,81330-D2-96W,,,RAD4-41.75X59.75-CH04-D2-30K,RAD4-41.75X59.75-CH04-D2-30K
RAD4-42.00X48.00-CH04-30K-SALES-AID-A.1.PDF,RAD4-42.00X48.00-CH04-30K,A.1,RAD4,,42.00X48.00,CH04,CHROME,30K,3000K,False,False,,,ETCHED CHROME,,120 OR 277,0.39 OR 0.17,REPLACEABLE FLEX STRIP,178,54,"140,000","3,000",4477,302,90+,59,False,,,False,,False,True,False,81330-96W,,,RAD4-42.00X48.00-CH04-30K,RAD4-42.00X48.00-CH04-30K
RAD4-42.00X58.63-CH04-D1-DF-30K-SALES-AID-A.1.PDF,RAD4-42.00X58.63-CH04-D1-DF-30K,A.1,RAD4,,42.00X58.63,CH04,CHROME,30K,3000K,False,False,D1;DF,Defogger D1;Defogger (DF),ETCHED CHROME,,120,0.92,REPLACEABLE FLEX STRIP,197,110,"140,000","3,000","4,958",302,90+,69,True,,,False,,False,False,False,,,,RAD4-42.00X58.63-CH04-D1-DF-30K,RAD4-42.00X58.63-CH04-D1-DF-30K
RAD4-42.00X58.75-CH04-D1-DF-30K-SALES-AID-A.1.PDF,RAD4-42.00X58.75-CH04-D1-DF-30K,A.1,RAD4,,42.00X58.75,CH04,CHROME,30K,3000K,False,False,D1;DF,Defogger D1;Defogger (DF),ETCHED CHROME,,120,1.76,REPLACEABLE FLEX STRIP,199,211,"140,000","3,000",5005,302,90+,69,True,,,False,,False,False,False,,,,RAD4-42.00X58.75-CH04-D1-DF-30K,RAD4-42.00X58.75-CH04-D1-DF-30K
RAD4-42.00X58.75-CH04-D1-DF-30K-SALES-AID-A.2.PDF,RAD4-42.00X58.75-CH04-D1-DF-30K,A.2,RAD4,,42.00X58.75,CH04,CHROME,30K,3000K,False,False,D1;DF,Defogger D1;Defogger (DF),ETCHED CHROME,,120,1.34,REPLACEABLE FLEX STRIP,199,161,"140,000","3,000",5005,302,90+,69,True,,,False,,False,False,False,,,,RAD4-42.00X58.75-CH04-D1-DF-30K,RAD4-42.00X58.75-CH04-D1-DF-30K
RAD4-42.00X60.00-BK05-CC2-30K-SALES-AID-A.1.PDF,RAD4-42.00X60.00-BK05-CC2-30K,A.1,RAD4,,42.00X60.00,BK05,MATTE BLACK,30K,3000K,False,False,CC2,Color-Change CC2,MATTE BLACK,,120,0.51,REPLACEABLE FLEX STRIP,201,61,"140,000","3,000",5055,302,90+,71,False,,,False,,False,False,False,,,,RAD4-42.00X60.00-BK05-CC2-30K,RAD4-42.00X60.00-BK05-CC2-30K
RAD4-42.00X60.00-BK05-KG-30K-SALES-AID-A.1.PDF,RAD4-42.00X60.00-BK05-KG-30K,A.1,RAD4,,42.00X60.00,BK05,MATTE BLACK,30K,3000K,False,False,KG,Keen 1-Touch (KG),MATTE BLACK,,120 OR 277,0.45 OR 0.19,REPLACEABLE FLEX STRIP,201,62,"140,000","3,000",5055,302,90+,71,False,,,False,,True,True,False,81330-K-96W,,,RAD4-42.00X60.00-BK05-KG-30K,RAD4-42.00X60.00-BK05-KG-30K
RAD4-42.00X60.00-CH04-KG-30K-SALES-AID-A.1.PDF,RAD4-42.00X60.00-CH04-KG-30K,A.1,RAD4,,42.00X60.00,CH04,CHROME,30K,3000K,False,False,KG,Keen 1-Touch (KG),ETCHED CHROME,,120 OR 277,0.45 OR 0.19,REPLACEABLE FLEX STRIP,201,62,"140,000","3,000",5055,302,90+,71,False,,,False,,True,True,False,81330-K-96W,,,RAD4-42.00X60.00-CH04-KG-30K,RAD4-42.00X60.00-CH04-KG-30K
RAD4-42.00X71.00-CH04-D1-DF-30K-SALES-AID-A.1.PDF,RAD4-42.00X71.00-CH04-D1-DF-30K,A.1,RAD4,,42.00X71.00,CH04,CHROME,30K,3000K,False,False,D1;DF,Defogger D1;Defogger (DF),ETCHED CHROME,,120,1.41,REPLACEABLE FLEX STRIP,225,169,"140,000","3,000","5,659",302,90+,82,True,,,False,,False,False,False,,,,RAD4-42.00X71.00-CH04-D1-DF-30K,RAD4-42.00X71.00-CH04-D1-DF-30K
RAD4-42.75X34.75-CH04-D2-30K-SALES-AID-A.1.PDF,RAD4-42.75X34.75-CH04-D2-30K,A.1,RAD4,,42.75X34.75,CH04,CHROME,30K,3000K,False,False,D2,Defogger D2,ETCHED CHROME,,120 - 277,0.38 - 0.16,REPLACEABLE FLEX STRIP,152,47,"140,000","3,000","3,814",302,90+,46,False,,,False,,False,True,False,81330-D2-96W,,,RAD4-42.75X34.75-CH04-D2-30K,RAD4-42.75X34.75-CH04-D2-30K
RAD4-42.75X36.75-BK05-D2-30K-SALES-AID-A.1.PDF,RAD4-42.75X36.75-BK05-D2-30K,A.1,RAD4,,42.75X36.75,BK05,MATTE BLACK,30K,3000K,False,False,D2,Defogger D2,MATTE BLACK,,120 - 277,0.40 - 0.17,REPLACEABLE FLEX STRIP,156,48,"140,000","3,000","3,911",302,90+,48,False,,,False,,False,True,False,,,,RAD4-42.75X36.75-BK05-D2-30K,RAD4-42.75X36.75-BK05-D2-30K
RAD4-42.75X56.00-CH04-DF-30K-SALES-AID-A.1.pdf,RAD4-42.75X56.00-CH04-DF-30K,A.1,RAD4,,42.75X56.00,CH04,CHROME,30K,3000K,False,False,DF,Defogger (DF),ETCHED CHROME,,120,0.84,REPLACEABLE FLEX STRIP,195,60,"140,000","3,000",4902,302,90+,68,True,120,50,False,,False,False,False,81330-DF-96W,,,RAD4-42.75X56.00-CH04-DF-30K,RAD4-42.75X56.00-CH04-DF-30K
RAD4-43.00X24.25-BK05-CC2-KG-30K-SALES-AID-A.1.PDF,RAD4-43.00X24.25-BK05-CC2-KG-30K,A.1,RAD4,,43.00X24.25,BK05,MATTE BLACK,30K,3000K,False,False,CC2;KG,Color-Change CC2;Keen 1-Touch (KG),MATTE BLACK,,120,0.31,REPLACEABLE FLEX STRIP,132,42,"140,000","3,000",3320,302,90+,34,False,,,False,,True,False,False,81330-CC2-K-96W,RAD4-43.00X24.25-CC2-KG-M,81330-CC2-K-96W,RAD4-43.00X24.25-BK05-CC2-KG-30K,RAD4-43.00X24.25-BK05-CC2-KG-30K
RAD4-43.56X51.87-BK05-D1-30K-SALES-AID-A.1.pdf,RAD4-43.56X51.87-BK05-D1-30K,A.1,RAD4,,43.56X51.87,BK05,MATTE BLACK,30K,3000K,False,False,D1,Defogger D1,MATTE BLACK,,120 - 277,0.41 - 0.18,REPLACEABLE FLEX STRIP,189,58,"140,000","3,000",4753,302,90+,64,False,,,False,,False,True,False,81330-D1-96W,,,RAD4-43.56X51.87-BK05-D1-30K,RAD4-43.56X51.87-BK05-D1-30K
RAD4-44.00X34.00-BK05-D2-30K-SALES-AID-A.1.pdf,RAD4-44.00X34.00-BK05-D2-30K,A.1,RAD4,,44.00X34.00,BK05,MATTE BLACK,30K,3000K,False,False,D2,Defogger D2,MATTE BLACK,,120 - 277,0.38 - 0.17,REPLACEABLE FLEX STRIP,154,47,"140,000","3,000",3873,302,90+,46,False,,,False,,False,True,False,81330-D2-96W,,,RAD4-44.00X34.00-BK05-D2-30K,RAD4-44.00X34.00-BK05-D2-30K
RAD4-44.00X40.00-BZ24-30K-SALES-AID-A.1.PDF,RAD4-44.00X40.00-BZ24-30K,A.1,RAD4,,44.00X40.00,BZ24,BRONZE (BZ24),30K,3000K,False,False,,,ETCHED GOLDEN BRONZE,,120 OR 277,0.38 OR 0.16,REPLACEABLE FLEX STRIP,166,51,"140,000","3,000",4175,302,90+,53,False,,,False,,False,True,False,81330-96W,,,RAD4-44.00X40.00-BZ24-30K,RAD4-44.00X40.00-BZ24-30K
RAD4-44.00X54.00-BK05-D2-30K-SALES-AID-A.1.PDF,RAD4-44.00X54.00-BK05-D2-30K,A.1,RAD4,,44.00X54.00,BK05,MATTE BLACK,30K,3000K,False,False,D2,Defogger D2,MATTE BLACK,,120 - 277,0.46 - 0.20,REPLACEABLE FLEX STRIP,193,59,"140,000","3,000",4854,302,90+,67,False,,,False,,False,True,False,81330-D2-96W,,,RAD4-44.00X54.00-BK05-D2-30K,RAD4-44.00X54.00-BK05-D2-30K
RAD4-44.50X24.00-BR02-30K-SALES-AID-A.1.PDF,RAD4-44.50X24.00-BR02-30K,A.1,RAD4,,44.50X24.00,BR02,BRUSHED BRASS,30K,3000K,False,False,,,BRUSHED BRASS,,120 OR 277,0.31 OR 0.13,REPLACEABLE FLEX STRIP,134,41,"140,000",3000,3370,302,90+,36,False,,,False,,False,True,False,81330-96W,RAD4-44.50X24.00-BR02-30K-M,81330-96W,RAD4-44.50X24.00-BR02-30K,RAD4-44.50X24.00-BR02-30K
RAD4-45.00X34.75-BK05-D1-DF-30K-SALES-AID-A.1.PDF,RAD4-45.00X34.75-BK05-D1-DF-30K,A.1,RAD4,,45.00X34.75,BK05,MATTE BLACK,30K,3000K,False,False,D1;DF,Defogger D1;Defogger (DF),MATTE BLACK,,120,0.58,REPLACEABLE FLEX STRIP,158,49,"140,000","3,000",3961,302,90+,48,True,120V,25W,False,,False,False,False,81330-D1-DF-96W,RAD4-45.00X34.75-BK05-DF-30K-M,81330-D1-DF-96W,RAD4-45.00X34.75-BK05-D1-DF-30K,RAD4-45.00X34.75-BK05-D1-DF-30K
RAD4-46.00X42.00-BR02-DFX-KG-30K-SALES-AID-A.1.PDF,RAD4-46.00X42.00-BR02-DFX-KG-30K,A.1,RAD4,,46.00X42.00,BR02,BRUSHED BRASS,30K,3000K,False,False,DFX;KG,Defogger DFX;Keen 1-Touch (KG),BRUSHED BRASS,,120,0.61,REPLACEABLE FLEX STRIP,174,53,"140,000","3,000",4357,302,90+,56,True,120V,25W,False,,True,False,False,81330-DF-K-96W,RAD4-46.00X42.00-BR02-DFX-KG-30K-M,81330-DF-K-96W,RAD4-46.00X42.00-BR02-DFX-KG-30K,RAD4-46.00X42.00-BR02-DFX-KG-30K
RAD4-46.00X50.00-BK05-30K-SALES-AID-A.1.PDF,RAD4-46.00X50.00-BK05-30K,A.1,RAD4,,46.00X50.00,BK05,MATTE BLACK,30K,3000K,False,False,,,MATTE BLACK,,120 OR 277,0.41 OR 0.18,REPLACEABLE FLEX STRIP,189,58,"140,000","3,000","4,753",302,90+,65,False,,,False,,False,True,False,81330-96W,,,RAD4-46.00X50.00-BK05-30K,RAD4-46.00X50.00-BK05-30K
RAD4-46.00X60.00-BK05-30K-SALES-AID-A.1.PDF,RAD4-46.00X60.00-BK05-30K,A.1,RAD4,,46.00X60.00,BK05,MATTE BLACK,30K,3000K,False,False,,,MATTE BLACK,,120 OR 277,0.45 OR 0.19,REPLACEABLE FLEX STRIP,209,64,"140,000","3,000","5,251",302,90+,76,False,,,False,,False,True,False,,,,RAD4-46.00X60.00-BK05-30K,RAD4-46.00X60.00-BK05-30K
RAD4-46.00X60.00-BK05-KG-30K-SALES-AID-A.1.PDF,RAD4-46.00X60.00-BK05-KG-30K,A.1,RAD4,,46.00X60.00,BK05,MATTE BLACK,30K,3000K,False,False,KG,Keen 1-Touch (KG),MATTE BLACK,,120 OR 277,0.47 OR 0.20,REPLACEABLE FLEX STRIP,209,64,"140,000","3,000",5256,302,90+,77,False,,,False,,True,True,False,81330-K-96W,,,RAD4-46.00X60.00-BK05-KG-30K,RAD4-46.00X60.00-BK05-KG-30K
RAD4-46.00X60.00-CH04-KG-30K-SALES-AID-A.1.PDF,RAD4-46.00X60.00-CH04-KG-30K,A.1,RAD4,,46.00X60.00,CH04,CHROME,30K,3000K,False,False,KG,Keen 1-Touch (KG),ETCHED CHROME,,120 OR 277,0.47 OR 0.20,REPLACEABLE FLEX STRIP,209,64,"140,000","3,000",5256,302,90+,77,False,,,False,,True,True,False,81330-K-96W,,,RAD4-46.00X60.00-CH04-KG-30K,RAD4-46.00X60.00-CH04-KG-30K
RAD4-46.75X34.75-CH04-30K-SALES-AID-A.1.PDF,RAD4-46.75X34.75-CH04-30K,A.1,RAD4,,46.75X34.75,CH04,CHROME,30K,3000K,False,False,,,ETCHED CHROME,,120 OR 277,0.36 OR 0.16,REPLACEABLE FLEX STRIP,162,50,"140,000","3,000","4,062",302,90+,49,False,,,False,,False,True,False,81330-96W,,,RAD4-46.75X34.75-CH04-30K,RAD4-46.75X34.75-CH04-30K
RAD4-48.00X24.00-BK05-30K-SALES-AID-A.1.PDF,RAD4-48.00X24.00-BK05-30K,A.1,RAD4,,48.00X24.00,BK05,MATTE BLACK,30K,3000K,False,False,,,MATTE BLACK,,120 OR 277,0.33 OR 0.14,REPLACEABLE FLEX STRIP,142,44,"140,000","3,000","3,565",302,90+,38,False,,,False,,False,True,False,81330-96W,RAD4-48.00X24.00-BK05-30K-M,81330-96W,RAD4-48.00X24.00-BK05-30K,RAD4-48.00X24.00-BK05-30K
RAD4-48.00X30.00-BK05-30K-SALES-AID-A.1.PDF,RAD4-48.00X30.00-BK05-30K,A.1,RAD4,,48.00X30.00,BK05,MATTE BLACK,30K,3000K,False,False,,,MATTE BLACK,,120 OR 277,0.36 OR 0.16,REPLACEABLE FLEX STRIP,1,47,"140,000","3,000",3862,302,90+,45,False,,,False,,False,True,False,81330-96W,RAD4-48.00X30.00-BK05-30K-M,81330-96W,RAD4-48.00X30.00-BK05-30K,RAD4-48.00X30.00-BK05-30K
